Institution Name,Main Office,Branch Name,Branch Number,Established Date,Acquired Date,Street Address,City,County,State,Zipcode,Latitude,Longitude,2010 Deposits,2011 Deposits,2012 Deposits,2013 Deposits,2014 Deposits,2015 Deposits,2016 Deposits
JPMorgan Chase Bank,0,Heb Round Rock Fsc Branch,1473,09/28/1999,08/01/2000,16900 Rural Route 620,Round Rock,Williamson,TX,78681,30.49971,-97.72133,18992,19497,22963,26820,30321,30309,34997
JPMorgan Chase Bank,0,Heb Hancock Fsc Branch,1474,09/27/1999,08/01/2000,1000 East 41st Street,Austin,Travis,TX,78751,30.29886,-97.7207,13780,10816,14165,15084,18391,20361,22227
JPMorgan Chase Bank,0,Heb Bee Cave Fsc Branch,1476,10/25/1999,08/01/2000,12400 West Highway 71,Bee Cave,Travis,TX,78738,30.30359,-97.93349,18396,19134,20893,25182,26556,28476,30673
JPMorgan Chase Bank,0,Hough & Guidece Realty Rep Branch,1477,09/01/1999,,465-2 Smithtown Boulevard,Nesconset,Suffolk,NY,11767,40.84398,-73.14464,0,0,0,0,0,0,0
JPMorgan Chase Bank,0,Fairfield Corp Ctr Middle Mkt Branch,1479,10/09/2000,,695 Route 46 West,Fairfield,Essex,NJ,7004,40.89175,-74.26891,0,0,0,0,0,0,0
JPMorgan Chase Bank,0,Heb Brodie Fsc Branch,1480,11/01/2000,,6900 Brodie Lane,Austin,Travis,TX,78745,30.21564,-97.82931,11066,12407,14301,14837,16376,17205,19333
JPMorgan Chase Bank,0,Morgan Guar. Tr. Co. Of Ny Branch,1485,01/01/1897,11/10/2001,60 Wall Street,New York City,New York,NY,10005,40.70577,-74.00829,0,0,0,0,0,0,0
JPMorgan Chase Bank,0,Newport Center Branch,1505,06/10/2002,,575 Washington Boulevard,Jersey City,Hudson,NJ,7310,40.72702,-74.03488,125007,136387,151238,187103,209050,234512,288589
JPMorgan Chase Bank,0,High Ridge Road Branch,1507,11/19/2001,,1037 High Ridge Road,Stamford,Fairfield,CT,6905,41.1059,-73.54814,89424,95198,118332,132145,142598,147336,149729
JPMorgan Chase Bank,0,Newark Branch,1508,03/25/2002,,744 Broad Street,Newark,Essex,NJ,7102,40.73674,-74.17122,14356,17701,20018,22337,26155,26562,27280
JPMorgan Chase Bank,0,Pomona Branch,1509,07/01/2001,,"1581 Route 202, Ste 2",Pomona,Rockland,NY,10970,41.18342,-74.04742,62764,67212,70365,74491,78769,84816,146115
JPMorgan Chase Bank,0,Heb Parmer Fsc Branch,1510,01/15/2002,,500 Canyon Ridge Drive,Austin,Travis,TX,78753,30.40317,-97.67219,10826,11931,14585,17463,18246,20147,24957
JPMorgan Chase Bank,0,Englewood Branch,1512,03/28/2004,,55 West Palisades Avenue,Englewood,Bergen,NJ,7631,40.89173,-73.97358,40229,37762,35798,41118,45124,45436,46421
JPMorgan Chase Bank,0,Hoboken Branch,1513,03/28/2004,,125 River Street,Hoboken,Hudson,NJ,7030,40.73776,-74.02851,105179,123533,131385,168615,178354,206034,249386
JPMorgan Chase Bank,0,Lake Success Branch,1514,05/24/2004,,2335 New Hyde Park Road,New Hyde Park,Nassau,NY,11042,40.75599,-73.68815,126992,138719,161349,183760,196548,209125,210795
JPMorgan Chase Bank,0,Carnegie Hill Branch,1515,06/07/2004,,181 East 90th Street,New York City,New York,NY,10128,40.78166,-73.95264,111217,128651,152160,181587,187661,202143,232124
JPMorgan Chase Bank,0,Main and Teel Branch,1516,06/28/2004,,3127 West Main Street,Frisco,Denton,TX,75034,33.15302,-96.86251,28517,36126,48844,55992,61110,72791,82849
JPMorgan Chase Bank,0,Dallas Uptown Branch,1517,06/28/2004,,3610 Mckinney,Dallas,Dallas,TX,75204,32.8072,-96.79742,45470,74506,101594,107950,123708,135483,138000
JPMorgan Chase Bank,0,Telfair Branch,1518,04/12/2004,,925 Highway 6,Sugar Land,Fort Bend,TX,77478,29.60851,-95.64177,28645,31630,36584,40836,47144,54761,64110
JPMorgan Chase Bank,0,Copperfield Branch,1519,01/12/2004,,7060 Highway 6 North,Houston,Harris,TX,77095,29.88104,-95.64529,26809,30142,37091,46493,56178,66960,68245
JPMorgan Chase Bank,0,Princeton Branch,1520,06/07/2004,,16 Nassau Street,Princeton,Mercer,NJ,8542,40.34881,-74.66284,98443,100287,112486,137825,143393,158756,203973
JPMorgan Chase Bank,0,Silverlake Branch,1521,11/17/2003,,10611 Broadway Street,Pearland,Brazoria,TX,77584,29.53064,-95.307,91339,102196,108049,123550,136450,151584,159402
JPMorgan Chase Bank,0,Northern Lights Branch,1523,06/09/1958,11/13/2004,3233 Cleveland Avenue,Columbus,Franklin,OH,43224,40.03334,-82.96386,36643,38103,39137,39516,39855,42994,47216
JPMorgan Chase Bank,0,Lockbourne Road Branch,1524,07/06/1964,11/13/2004,1650 Lockbourne Road,Columbus,Franklin,OH,43207,39.93168,-82.96471,25963,27126,28276,27146,27094,31062,28946
JPMorgan Chase Bank,0,East Broad Branch,1525,11/16/1959,11/13/2004,3200 East Broad Street,Columbus,Franklin,OH,43209,39.97184,-82.91539,65705,71021,79951,86993,87140,87771,90908
JPMorgan Chase Bank,0,West Broad Branch,1526,06/20/1955,11/13/2004,3100 West Broad Street,Columbus,Franklin,OH,43204,39.95452,-83.08376,49811,50333,54595,51029,52430,56016,62586
JPMorgan Chase Bank,0,Hilliard Branch,1527,09/03/1963,11/13/2004,4056 East Main Street,Hilliard,Franklin,OH,43026,40.03457,-83.15893,54265,58943,62932,69336,71191,78156,85808
JPMorgan Chase Bank,0,Reynoldsburg Branch,1528,04/01/1963,11/13/2004,7112 East Main Street,Reynoldsburg,Franklin,OH,43068,39.95519,-82.80773,93140,141077,116922,128003,142435,523759,518283
JPMorgan Chase Bank,0,Morse Road Branch,1529,06/25/1964,11/13/2004,1551 Morse Road,Columbus,Franklin,OH,43229,40.06054,-82.97794,62362,64812,70042,75155,78246,83315,85228
JPMorgan Chase Bank,0,Kingsdale Branch,1530,06/04/1956,11/13/2004,3250 Tremont Road,Columbus,Franklin,OH,43221,40.02351,-83.05896,136050,141744,155944,169722,177718,177924,191865
JPMorgan Chase Bank,0,Forest Park Branch,1531,05/16/1966,11/13/2004,1325 East Dublin-Granville Road,Columbus,Franklin,OH,43229,40.08713,-82.98157,50873,45018,50842,52886,56015,57688,57937
JPMorgan Chase Bank,0,Eastland Hamilton Branch,1532,02/05/1968,11/13/2004,2475 South Hamilton Road,Columbus,Franklin,OH,43232,39.92324,-82.88001,40576,39709,41868,44072,45124,47721,51993
JPMorgan Chase Bank,0,Worthington Square Branch,1533,12/16/1968,11/13/2004,50 West Wilson Bridge Road,Worthington,Franklin,OH,43085,40.10708,-83.01766,119711,136219,140506,157738,168528,172169,183617
JPMorgan Chase Bank,0,Clime Road Branch,1534,06/01/1970,11/13/2004,3500 Clime Road,Columbus,Franklin,OH,43223,39.92743,-83.08962,36584,36816,38104,40507,40254,41248,44579
JPMorgan Chase Bank,0,Whitehall Columbus Branch,1535,12/14/1970,11/13/2004,4660 East Main Street,Whitehall,Franklin,OH,43213,39.9554,-82.87348,33442,34186,36931,37130,38952,41681,44690
JPMorgan Chase Bank,0,Henderson Road Branch,1536,01/24/1972,11/13/2004,2031 West Henderson Road,Columbus,Franklin,OH,43220,40.05641,-83.07421,94507,106151,124934,140864,148645,157376,184030
JPMorgan Chase Bank,0,Brice Road Branch,1537,10/30/1972,11/13/2004,2025 Brice Road,Reynoldsburg,Franklin,OH,43068,39.93934,-82.83027,29373,31510,33665,34187,34218,38655,39861
JPMorgan Chase Bank,0,German Village Branch,1538,08/30/1976,11/13/2004,833 South High Street,Columbus,Franklin,OH,43206,39.94499,-82.99732,65719,67388,81326,83337,89672,99702,106833
JPMorgan Chase Bank,0,Columbus Square Branch,1539,04/18/1977,11/13/2004,5681 Cleveland Avenue,Columbus,Franklin,OH,43231,40.08608,-82.95106,55515,47981,53543,51910,56975,60016,69847
JPMorgan Chase Bank,0,Westerville South Branch,1540,11/06/1978,11/13/2004,77 Huber Village Boulevard,Westerville,Franklin,OH,43081,40.10522,-82.92258,130668,142798,158759,170459,171771,167049,178157
JPMorgan Chase Bank,0,Dublin Branch,1542,10/02/1979,11/13/2004,6275 Frantz Road,Dublin,Franklin,OH,43017,40.09614,-83.12507,100973,112232,120364,140230,149649,201850,182229
JPMorgan Chase Bank,0,Gahanna Branch,1543,08/17/1981,11/13/2004,130 North Hamilton Road,Gahanna,Franklin,OH,43230,40.02061,-82.86642,72802,77799,86791,97829,107347,109235,116382
JPMorgan Chase Bank,0,Mt. Sterling Branch,1544,07/12/1929,11/13/2004,47 North London Street,Mount Sterling,Madison,OH,43143,39.72065,-83.26682,36740,36200,35431,38419,37966,39042,45442
JPMorgan Chase Bank,0,Marysville Branch,1545,12/15/1982,11/13/2004,406 West Fifth Street,Marysville,Union,OH,43040,40.2368,-83.37286,42755,47631,58268,58456,58798,61334,67422
JPMorgan Chase Bank,0,Circleville Branch,1546,01/01/1863,11/13/2004,100 East Main Street,Circleville,Pickaway,OH,43113,39.60192,-82.94499,60448,59081,62967,66193,71150,73149,73847
JPMorgan Chase Bank,0,Sawmill Branch,1547,01/15/1988,11/13/2004,3800 Tuller Road,Dublin,Franklin,OH,43017,40.10568,-83.09206,87192,99684,115551,121327,126628,134498,149244
JPMorgan Chase Bank,0,Long Street Branch,1548,08/01/1988,11/13/2004,1245 East Long Street,Columbus,Franklin,OH,43203,39.96875,-82.96824,6897,6466,7143,6911,6981,8529,8945
JPMorgan Chase Bank,0,Pickerington Branch,1549,12/26/1989,11/13/2004,1785 Hill Road North,Pickerington,Fairfield,OH,43147,39.92794,-82.78771,57395,62196,68504,76034,82179,87158,93999
JPMorgan Chase Bank,0,Sunbury Branch,1550,01/01/1887,11/13/2004,45 E Granville Street,Sunbury,Delaware,OH,43074,40.24182,-82.85853,25125,26610,31556,30835,31347,31465,34827
JPMorgan Chase Bank,0,Delaware Branch,1551,01/01/1887,11/13/2004,61 North Sandusky Street,Delaware,Delaware,OH,43015,40.30093,-83.06759,38670,42592,48956,52318,55707,61890,65745
JPMorgan Chase Bank,0,Newark Main Branch,1552,07/23/1903,11/13/2004,15 North Third Street,Newark,Licking,OH,43055,40.05831,-82.40289,36119,35777,33950,33091,36991,32566,32184
JPMorgan Chase Bank,0,Canal Winchester Branch,1553,06/01/1977,11/13/2004,8 South High Street,Canal Winchester,Franklin,OH,43110,39.8426,-82.80567,37579,39181,41573,43968,47388,56408,58139
JPMorgan Chase Bank,0,Heath Branch,1554,02/07/1966,11/13/2004,895 Hebron Road,Heath,Licking,OH,43056,40.0279,-82.44453,32162,36166,37411,39771,40902,38699,42809
JPMorgan Chase Bank,0,Pataskala Branch,1555,07/13/1964,11/13/2004,84 West Broad Street,Pataskala,Licking,OH,43062,40.00296,-82.67658,36382,37829,42457,46681,48774,50209,55947
JPMorgan Chase Bank,0,North Newark Branch,1556,10/02/1961,11/13/2004,1212 North 21st Street,Newark,Licking,OH,43055,40.08118,-82.42784,34656,35894,35595,36296,39287,42724,45327
JPMorgan Chase Bank,0,Granville Branch,1557,06/28/1971,11/13/2004,136 East Broadway,Granville,Licking,OH,43023,40.06813,-82.52057,28994,28882,32216,35366,37396,40001,46163
JPMorgan Chase Bank,0,Bethel Sawmill Banking Ctr. Branch,1560,09/15/1991,11/13/2004,4810 Sawmill Road,Columbus,Franklin,OH,43235,40.06714,-83.09303,33091,39814,48125,54295,59125,70257,82943
JPMorgan Chase Bank,0,Lancaster-Downtown Branch,1561,01/01/1887,11/13/2004,123 South Broad Street,Lancaster,Fairfield,OH,43130,39.71344,-82.60203,60419,64707,65620,67379,68893,70303,74901
JPMorgan Chase Bank,0,Lancaster-Main Branch,1562,01/01/1887,11/13/2004,1730 East Main Street,Lancaster,Fairfield,OH,43130,39.71474,-82.56474,31144,34112,34675,34191,34122,37401,37484
JPMorgan Chase Bank,0,Avery Road Branch,1563,10/07/1991,11/13/2004,6271 Perimeter Drive,Dublin,Franklin,OH,43017,40.105,-83.1593,121103,133515,153584,183540,189429,218169,222052
JPMorgan Chase Bank,0,Grove City Branch,1564,09/01/1991,11/13/2004,2161 Stringtown Road,Grove City,Franklin,OH,43123,39.87867,-83.06045,43654,47436,52663,54383,61876,66978,74142
JPMorgan Chase Bank,0,Westminister Thurber Ret Ctr Branch,1565,01/01/1992,11/13/2004,645 Neil Avenue,Columbus,Franklin,OH,43215,39.97362,-83.01031,0,0,0,0,0,0,0
JPMorgan Chase Bank,0,Wesley Glen Branch,1566,12/31/1992,11/13/2004,5155 North High Street,Columbus,Franklin,OH,43214,40.06767,-83.01925,0,0,0,0,0,0,0
JPMorgan Chase Bank,0,Delaware/Kroger Branch,1568,10/04/1993,11/13/2004,1840 Columbus Pike,Delaware,Delaware,OH,43015,40.26462,-83.06921,10749,11403,13995,16747,16800,17874,18249
JPMorgan Chase Bank,0,Grandview Branch,1569,03/15/1994,11/13/2004,1500 West Fifth Avenue,Columbus,Franklin,OH,43212,39.98891,-83.04631,101785,109542,124406,146036,155888,166287,207491
JPMorgan Chase Bank,0,Dublin Village Retirement Center Br,1571,08/16/1994,11/13/2004,6470 Post Road,Dublin,Franklin,OH,43016,40.10692,-83.16636,0,0,0,0,0,0,0
JPMorgan Chase Bank,0,Short North Branch,1572,06/25/1995,11/13/2004,677 North High Street,Columbus,Franklin,OH,43215,39.97619,-83.00337,48560,46832,51622,58722,64234,226695,86324
JPMorgan Chase Bank,0,Madison Ridge Branch,1573,12/31/1955,11/13/2004,6572 North Ridge Road,Madison,Lake,OH,44057,41.8028,-81.05425,37784,38708,42452,43950,45013,48294,53086
JPMorgan Chase Bank,0,Mentor Shore Branch,1574,03/01/1963,11/13/2004,6081 Andrews Road,Mentor-On-The-Lake,Lake,OH,44060,41.70613,-81.3613,54967,56517,61749,64887,69230,72496,76411
JPMorgan Chase Bank,0,Great Lakes Mall Branch,1575,07/01/1957,11/13/2004,7979 Mentor Avenue,Mentor,Lake,OH,44060,41.66269,-81.35485,51954,53290,60950,63278,66495,70652,78165
JPMorgan Chase Bank,0,Wickliffe Branch,1576,12/19/1953,11/13/2004,29166 Euclid Avenue,Wickliffe,Lake,OH,44092,41.60473,-81.47592,31729,34415,36915,38986,41870,42768,46643
JPMorgan Chase Bank,0,Willo Plaza Branch,1577,05/23/1958,11/13/2004,4850 Robinhood Dr,Willoughby,Lake,OH,44094,41.62678,-81.42705,66913,71062,82882,83130,87353,94804,103901
JPMorgan Chase Bank,0,Shoregate Branch,1578,11/21/1955,11/13/2004,295 Shoregate Mall,Willowick,Lake,OH,44095,41.65237,-81.44222,71505,73502,74710,76771,78035,80759,87698
JPMorgan Chase Bank,0,Painesville West Branch,1579,01/19/1968,11/13/2004,1655 Mentor Avenue,Painesville,Lake,OH,44077,41.69727,-81.27991,26153,24745,28514,32790,32978,34586,38906
JPMorgan Chase Bank,0,Willoughby Hills Branch,1580,09/10/1970,11/13/2004,27301 Chardon Road,Willoughby Hills,Lake,OH,44092,41.58243,-81.48754,39296,41808,45164,48736,52011,53911,58636
JPMorgan Chase Bank,0,Eastlake-Vine Branch,1581,05/31/1973,11/13/2004,"35400 Vine Street, Suite A",Eastlake,Lake,OH,44095,41.64256,-81.43595,41032,39649,52282,45921,48086,50013,53832
JPMorgan Chase Bank,0,Perry Branch,1582,12/11/1974,11/13/2004,2772 North Ridge Road,Perry,Lake,OH,44081,41.7683,-81.1445,20072,21163,23113,24764,26750,30087,32198
JPMorgan Chase Bank,0,Town Square Branch,1583,06/30/1977,11/13/2004,8870 Mentor Avenue,Mentor,Lake,OH,44060,41.67414,-81.32304,43418,50063,55811,58408,60890,60973,64744
JPMorgan Chase Bank,0,Painesville Square Branch,1584,01/01/1984,11/13/2004,30 South Park Place,Painesville,Lake,OH,44077,41.72376,-81.24447,68848,74147,76745,78434,85302,87822,102907
JPMorgan Chase Bank,0,Beachwood Branch,1585,10/08/1970,11/13/2004,22801 Chagrin Boulevard,Beachwood,Cuyahoga,OH,44122,41.4645,-81.5183,63568,78026,92251,95168,107750,115453,132021
JPMorgan Chase Bank,0,Mayfield-Lyndhurst Branch,1586,05/12/1975,11/13/2004,5400 Mayfield Road,Lyndhurst,Cuyahoga,OH,44124,41.51994,-81.48485,46852,50043,59115,70592,78827,89259,95775
JPMorgan Chase Bank,0,Euclid Lakeshore Branch,1587,01/01/1927,11/13/2004,22818 Lake Shore Boulevard,Euclid,Cuyahoga,OH,44123,41.61198,-81.52299,28814,30001,30306,32502,34507,35649,36952
JPMorgan Chase Bank,0,Pepper Pike Branch,1588,02/08/1965,11/13/2004,30950 Pinetree Road,Pepper Pike,Cuyahoga,OH,44124,41.46228,-81.4591,54972,65142,68191,69761,92829,88107,103816
JPMorgan Chase Bank,0,Southgate Northfield Branch,1589,12/11/1967,11/13/2004,5435 Northfield Road,Bedford Heights,Cuyahoga,OH,44146,41.41223,-81.52734,12174,12932,15946,18078,18100,20628,21836
JPMorgan Chase Bank,0,Great Northern Branch,1590,12/10/1981,11/13/2004,4763 Great Northern Boulevard,North Olmsted,Cuyahoga,OH,44070,41.41966,-81.90163,26638,36828,46471,50622,53725,53353,61370
JPMorgan Chase Bank,0,Independence Branch,1591,01/12/1982,11/13/2004,6200 Brecksville Road,Independence,Cuyahoga,OH,44131,41.39656,-81.64551,54482,67225,86664,83002,91258,103064,113916
JPMorgan Chase Bank,0,Westlake Detroit Branch,1592,04/06/1983,11/13/2004,29656 Detroit Road,Westlake,Cuyahoga,OH,44145,41.46398,-81.9488,50385,59546,72041,75387,95129,113798,120434
JPMorgan Chase Bank,0,Chardon Square Branch,1593,01/01/1891,11/13/2004,100 Center Street,Chardon,Geauga,OH,44024,41.58342,-81.20418,47826,50516,59726,68762,73417,85279,97695
JPMorgan Chase Bank,0,Chesterland Branch,1594,02/01/1962,11/13/2004,12644 West Geauga Plaza,Chesterland,Geauga,OH,44026,41.51818,-81.38505,45855,49434,58254,58108,60458,63879,66445
JPMorgan Chase Bank,0,Tanglewood Branch,1595,12/28/1970,11/13/2004,8501 Tanglewood Square,Chagrin Falls,Geauga,OH,44023,41.3911,-81.33876,39801,44776,49858,56166,65695,70591,77942
JPMorgan Chase Bank,0,Cedar-Fairmount Branch,1596,07/02/1988,11/13/2004,12388 Cedar Road,Cleveland Heights,Cuyahoga,OH,44106,41.50107,-81.59479,50497,58691,71510,77179,90113,117761,138319
JPMorgan Chase Bank,0,Seven Hills Branch,1597,07/02/1988,11/13/2004,7703 Broadview Road,Seven Hills,Cuyahoga,OH,44131,41.35586,-81.68458,59255,61641,67842,72628,78163,86217,95112
JPMorgan Chase Bank,0,Berea Branch,1598,07/02/1988,11/13/2004,421 West Bagley Road,Berea,Cuyahoga,OH,44017,41.37214,-81.86863,26753,31060,33270,34667,37832,38997,45210
JPMorgan Chase Bank,0,Kamms Plaza Branch,1599,07/02/1988,11/13/2004,17426 Lorain Road,Cleveland,Cuyahoga,OH,44111,41.45013,-81.81855,28853,31933,36670,40894,63740,72074,76834
JPMorgan Chase Bank,0,Broadway Lorain Branch,1600,02/13/1895,11/13/2004,1949 Broadway,Lorain,Lorain,OH,44052,41.45263,-82.16627,19815,18850,21432,22088,24116,25000,26526
JPMorgan Chase Bank,0,Shoreway Branch,1601,09/25/1958,11/13/2004,4100 East Lake Road,Sheffield Lake,Lorain,OH,44054,41.48946,-82.11308,19384,20046,21116,23173,24119,25741,27561
JPMorgan Chase Bank,0,Amherst Branch,1602,12/10/1970,11/13/2004,5971 Leavitt Road,Lorain,Lorain,OH,44053,41.4187,-82.20888,36004,38715,44478,49433,54823,56945,60484
JPMorgan Chase Bank,0,Southview Branch,1603,03/25/1954,11/13/2004,2232 Fairless Drive,Lorain,Lorain,OH,44055,41.42724,-82.11728,21741,21427,23213,25105,26127,27805,27896
JPMorgan Chase Bank,0,Strongsville Branch,1604,02/10/1992,11/13/2004,14357 Pearl Road,Strongsville,Cuyahoga,OH,44136,41.31051,-81.83513,34643,41484,46666,56603,64819,70961,88574
JPMorgan Chase Bank,0,Karamu Branch,1605,05/09/1994,11/13/2004,2355 East 89th Street,Cleveland,Cuyahoga,OH,44106,41.49472,-81.62442,4494,4298,4778,4853,4405,4182,4405
JPMorgan Chase Bank,0,Medina Branch,1608,09/15/1981,11/13/2004,285 East Reagan Parkway,Medina,Medina,OH,44256,41.15607,-81.85741,36300,39022,45341,54828,56925,63593,77616
JPMorgan Chase Bank,0,Chapel Hill Branch,1609,11/13/1969,11/13/2004,1805 Brittain Road,Akron,Summit,OH,44310,41.11147,-81.46606,26397,28203,32036,37066,35344,36359,41999
JPMorgan Chase Bank,0,Barberton Branch,1610,04/15/1971,11/13/2004,444 E Robinson Avenue,Barberton,Summit,OH,44203,41.01038,-81.58941,61596,63610,68020,69752,84400,88444,83591
JPMorgan Chase Bank,0,Akron Square Branch,1611,12/20/1971,11/13/2004,1615 South Arlington Street,Akron,Summit,OH,44306,41.02866,-81.49142,540208,600551,565156,555304,586487,516444,515475
JPMorgan Chase Bank,0,University Park Branch,1612,11/14/1972,11/13/2004,632 East Market Street,Akron,Summit,OH,44304,41.07723,-81.49743,13562,15049,17246,20129,22504,26174,28986
JPMorgan Chase Bank,0,Norton Branch,1613,12/28/1972,11/13/2004,4169 South Cleveland-Massillon Road,Norton,Summit,OH,44203,41.02537,-81.63818,43107,45156,48489,51484,54397,55069,56661
JPMorgan Chase Bank,0,Bailey Road Branch,1614,10/03/1973,11/13/2004,2647 Bailey Road,Cuyahoga Falls,Summit,OH,44221,41.14634,-81.47485,31537,34622,38573,45179,51738,51263,69715
JPMorgan Chase Bank,0,Springfield Branch,1615,01/14/1974,11/13/2004,1249 Canton Road,Akron,Summit,OH,44312,41.03201,-81.42811,30856,31766,34781,39614,36561,37855,39077
JPMorgan Chase Bank,0,Twinsburg Branch,1616,02/20/1975,11/13/2004,9023 Darrow Road,Twinsburg,Summit,OH,44087,41.31106,-81.44024,40037,47553,53592,69158,84010,89884,97585
JPMorgan Chase Bank,0,Richfield-Bath Branch,1617,08/04/1975,11/13/2004,2435 North Cleveland-Massillon Road,Akron,Summit,OH,44333,41.2016,-81.63791,40560,42106,49134,52801,54848,60780,68454
JPMorgan Chase Bank,0,Manchester Branch,1618,09/27/1979,11/13/2004,5638 Manchester Road,Akron,Summit,OH,44319,40.95196,-81.56739,42530,44330,47467,52170,53802,55168,57460
JPMorgan Chase Bank,0,Wadsworth Branch,1619,11/28/1973,11/13/2004,750 High Street,Wadsworth,Medina,OH,44281,41.04385,-81.72877,57496,59894,61928,68522,72990,85462,86738
JPMorgan Chase Bank,0,Brunswick Branch,1620,03/15/1976,11/13/2004,3191 Center Road Se,Brunswick,Medina,OH,44212,41.23836,-81.80286,33752,40939,47822,55619,61039,65902,75655
JPMorgan Chase Bank,0,Acme No. 1 Branch,1621,09/18/1980,11/13/2004,1835 West Market Street,Akron,Summit,OH,44313,41.11199,-81.57465,33708,36399,38747,37760,37056,36653,38340
JPMorgan Chase Bank,0,Ravenna Branch,1622,01/01/1900,11/13/2004,235 West Main Street,Ravenna,Portage,OH,44266,41.15767,-81.24459,48912,51191,55157,58053,63305,63642,66354
JPMorgan Chase Bank,0,Aurora Branch,1623,04/02/1962,11/13/2004,250 West Garfield Road,Aurora,Portage,OH,44202,41.31735,-81.35538,53278,53336,63337,69616,68182,76391,86574
JPMorgan Chase Bank,0,Mantua Branch,1624,08/01/1959,11/13/2004,10691 Main Street-P.o. Box 776,Mantua,Portage,OH,44255,41.28463,-81.22397,31686,33291,33990,36786,39208,42115,45038
JPMorgan Chase Bank,0,Randolph Branch,1625,09/14/1970,11/13/2004,4000 Waterloo Road-P.o. Box 186,Randolph,Portage,OH,44265,41.03241,-81.24822,22540,25274,29474,29094,31628,34181,36250
